"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"327",68064,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"328",68080,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"329",68096,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"330",68112,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"331",68128,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"332",68144,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"333",68176,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"334",68192,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"335",68208,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"336",68224,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"337",68240,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"338",68256,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"339",68272,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"340",68288,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"341",68304,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"342",68320,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"343",68336,"Gmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"344",5808,"Ddom7","Gdom7","V7","V","Cmaj","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"345",11856,"Gmin","Cmin","i","i","Gdom7","Cmaj","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"346",30368,"Ddom7","Gdom7","V7","V","Cmin","Gdom7","Cmaj","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"347",30400,"Ddom7","Gdom7","V7","V","Gdom7","Cmin","Gdom7","Cmaj","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"348",30432,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Cmin","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"349",30464,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"350",30496,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"351",30560,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"352",30592,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"353",30656,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"354",30688,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"355",31136,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"356",31168,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"357",31200,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"358",31232,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"359",31264,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"360",31328,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"361",31360,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"362",31424,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"363",31456,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"364",31680,"Gmin","Cmin","i","i","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"365",32448,"Adim","Ddim","iiº","iiº","Cmin","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"366",40736,"Ddom7","Gdom7","V7","V","Ddim","Cmin","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"367",40768,"Ddom7","Gdom7","V7","V","Gdom7","Ddim","Cmin","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"368",40800,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Ddim","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"369",40832,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Ddim","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"370",40864,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"371",40928,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"372",40960,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"373",41024,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"374",41056,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"375",41504,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"376",41536,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"377",41568,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"378",41600,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"379",41632,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"380",41696,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"381",41728,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"382",41792,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"383",41824,"Ddom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"384",42048,"Gmin","Cmin","i","i","Gdom7","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"385",42816,"Adim","Ddim","iiº","iiº","Cmin","Gdom7","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"386",53832,"Gmin","Cmin","i","i","Ddim","Cmin","Gdom7","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"387",60456,"Gmin","Cmin","i","i","Cmin","Ddim","Cmin","Gdom7","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"388",60480,"Gmin","Cmin","i","i","Cmin","Cmin","Ddim","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"389",60648,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Ddim","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"390",60672,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"391",60864,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"392",61056,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"393",61248,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"394",32640,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
"395",43008,"Gmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Berlioz","Symphonie Fantastique: 4. Marche au supplice","Minor","Symphony"
