"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"733",28320,"Emaj","Dmaj","V/V","V/V","Emaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"734",39600,"C#/Dbdim","Bdim","viiº","viiº","Dmaj","Emaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"735",40680,"C#/Dbdim","Bdim","viiº","viiº","Bdim","Dmaj","Emaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"736",79920,"F#/Gbmaj","Emaj","III","III","Bdim","Bdim","Dmaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"737",90240,"Emaj","Dmaj","V/V","V/V","Emaj","Bdim","Bdim","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"738",101520,"C#/Dbdim","Bdim","viiº","viiº","Dmaj","Emaj","Bdim","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"739",102600,"C#/Dbdim","Bdim","viiº","viiº","Bdim","Dmaj","Emaj","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"740",135240,"Emaj","Dmaj","V/V","V/V","Bdim","Bdim","Dmaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"741",138120,"Emin","Dmin","ii","ii","Dmaj","Bdim","Bdim","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"742",139800,"Bmaj","Amaj","VI","VI","Dmin","Dmaj","Bdim","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"743",139920,"Bmaj","Amaj","VI","VI","Amaj","Dmin","Dmaj","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"744",140040,"Amin","Gmin","ii/IV","ii/IV","Amaj","Amaj","Dmin","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"745",157080,"F#/Gbmaj","Emaj","III","III","Gmin","Amaj","Amaj","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"746",157140,"F#/Gbmaj","Emaj","III","III","Emaj","Gmin","Amaj","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"747",157200,"F#/Gbmaj","Emaj","III","III","Emaj","Emaj","Gmin","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"748",157260,"F#/Gbmaj","Emaj","III","III","Emaj","Emaj","Emaj","Gmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"749",157320,"Dmaj","Cmaj","I","I","Emaj","Emaj","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"750",158160,"Dmaj","Cmaj","I","I","Cmaj","Emaj","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"751",158220,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"752",158280,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"753",158340,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"754",158400,"Gmin","Fmin","iv","iv","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"755",159240,"Gmin","Fmin","iv","iv","Fmin","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"756",159300,"Gmin","Fmin","iv","iv","Fmin","Fmin","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"757",159360,"Gmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"758",159420,"Gmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"759",167040,"Dmin","Cmin","i","i","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"760",167880,"Dmin","Cmin","i","i","Cmin","Fmin","Fmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"761",167940,"Dmin","Cmin","i","i","Cmin","Cmin","Fmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"762",168000,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"763",168060,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"764",169200,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"765",170040,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"766",170100,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"767",170160,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"768",170220,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"769",171360,"Adom7","Gdom7","V7","V","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"770",173280,"Dmaj","Cmaj","I","I","Gdom7","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"771",173400,"Dmaj","Cmaj","I","I","Cmaj","Gdom7","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"772",175680,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Gdom7","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"773",176640,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"774",176760,"Amaj","Gmaj","V","V","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"775",177600,"F#/Gbmin","Emin","iii","iii","Gmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"776",177720,"F#/Gbmin","Emin","iii","iii","Emin","Gmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"777",177840,"Amaj","Gmaj","V","V","Emin","Emin","Gmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"778",178920,"Amaj","Gmaj","V","V","Gmaj","Emin","Emin","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"779",179760,"Emin","Dmin","ii","ii","Gmaj","Gmaj","Emin","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"780",179880,"Emin7","Dmin7","ii7","ii","Dmin","Gmaj","Gmaj","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"781",180000,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Dmin7","Dmin","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"782",180840,"Adom7","Gdom7","V7","V","D, F, G#/Ab, B - fulldim7","Dmin7","Dmin","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"783",180960,"Adom7","Gdom7","V7","V","Gdom7","D, F, G#/Ab, B - fulldim7","Dmin7","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"784",181080,"Dmaj","Cmaj","I","I","Gdom7","Gdom7","D, F, G#/Ab, B - fulldim7","Dmin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"785",181920,"Dmaj","Cmaj","I","I","Cmaj","Gdom7","Gdom7","D, F, G#/Ab, B - fulldim7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"786",182040,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"787",184320,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"788",185160,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"789",185280,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"790",185400,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"791",187320,"Gmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"792",187560,"Dmaj","Cmaj","I","I","Fmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"793",190440,"F#/Gbmaj","Emaj","III","III","Cmaj","Fmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"794",213120,"F#/Gbmin","Emin","iii","iii","Emaj","Cmaj","Fmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"795",358560,"Fmaj","Amaj","VI","VI",NA,NA,NA,NA,"Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"796",381600,"Fmaj","Amaj","VI","VI","Amaj",NA,NA,NA,"Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"797",394560,"Fdom7","Adom7","V7/ii","V/ii","Amaj","Amaj",NA,NA,"Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"798",397440,"A#/Bbmaj","Dmaj","V/V","V/V","Adom7","Amaj","Amaj",NA,"Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"799",399840,"A#/Bbmaj","Dmaj","V/V","V/V","Dmaj","Adom7","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"800",400320,"Fdom7","Adom7","V7/ii","V/ii","Dmaj","Dmaj","Adom7","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"801",403200,"A#/Bbmaj","Dmaj","V/V","V/V","Adom7","Dmaj","Dmaj","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"802",417600,"Fdom7","Adom7","V7/ii","V/ii","Dmaj","Adom7","Dmaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"803",420480,"A#/Bbmaj","Dmaj","V/V","V/V","Adom7","Dmaj","Adom7","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"804",422880,"A#/Bbmaj","Dmaj","V/V","V/V","Dmaj","Adom7","Dmaj","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"805",423360,"Fdom7","Adom7","V7/ii","V/ii","Dmaj","Dmaj","Adom7","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"806",426240,"A#/Bbmaj","Dmaj","V/V","V/V","Adom7","Dmaj","Dmaj","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"807",450720,"Fmaj","Amaj","VI","VI","Dmaj","Adom7","Dmaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"808",462000,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Amaj","Dmaj","Adom7","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"809",485040,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","D, F, G#/Ab, B - fulldim7","Amaj","Dmaj","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"810",498240,"A#/Bbmaj","Dmaj","V/V","V/V","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Amaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"811",499680,"Fmaj","Amaj","VI","VI","Dmaj","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"812",501120,"A#/Bbmaj","Dmaj","V/V","V/V","Amaj","Dmaj","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"813",502560,"Fmaj","Amaj","VI","VI","Dmaj","Amaj","Dmaj","D, F, G#/Ab, B - fulldim7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"814",503520,"Fmaj","Amaj","VI","VI","Amaj","Dmaj","Amaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"815",506880,"Cmin","Emin","iii","iii","Amaj","Amaj","Dmaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"816",507360,"Cmin","Emin","iii","iii","Emin","Amaj","Amaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"817",508800,"Cmin","Emin","iii","iii","Emin","Emin","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"818",510240,"Cmin","Emin","iii","iii","Emin","Emin","Emin","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"819",511680,"Cmin","Emin","iii","iii","Emin","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"820",521280,"A#/Bbmaj","Dmaj","V/V","V/V","Emin","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"821",522720,"Fmaj","Amaj","VI","VI","Dmaj","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"822",524160,"A#/Bbmaj","Dmaj","V/V","V/V","Amaj","Dmaj","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"823",525600,"Fmaj","Amaj","VI","VI","Dmaj","Amaj","Dmaj","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"824",526560,"Fmaj","Amaj","VI","VI","Amaj","Dmaj","Amaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"825",529920,"Cmin","Emin","iii","iii","Amaj","Amaj","Dmaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"826",530400,"Cmin","Emin","iii","iii","Emin","Amaj","Amaj","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"827",531840,"Cmin","Emin","iii","iii","Emin","Emin","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"828",533280,"Cmin","Emin","iii","iii","Emin","Emin","Emin","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"829",534720,"Cmin","Emin","iii","iii","Emin","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"830",554160,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Emin","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"831",577440,"Cmaj","Emaj","III","III","D, F, G#/Ab, B - fulldim7","Emin","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"832",577920,"Cmaj","Emaj","III","III","Emaj","D, F, G#/Ab, B - fulldim7","Emin","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"833",586080,"Fmaj","Amaj","VI","VI","Emaj","Emaj","D, F, G#/Ab, B - fulldim7","Emin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"834",586560,"Fmaj","Amaj","VI","VI","Amaj","Emaj","Emaj","D, F, G#/Ab, B - fulldim7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"835",587520,"Fdom7","Adom7","V7/ii","V/ii","Amaj","Amaj","Emaj","Emaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"836",588000,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Amaj","Amaj","Emaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"837",588960,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"838",589440,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"839",590400,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"840",590880,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"841",591840,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"842",592320,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"843",640320,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"844",641280,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"845",641760,"Fdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"846",336960,"Fmaj","Amaj","VI","VI","Adom7","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"847",348480,"Fmaj","Amaj","VI","VI","Amaj","Adom7","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"848",351360,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Adom7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"849",360000,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"850",371520,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"851",374400,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"852",429120,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"853",432000,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"854",440640,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"855",443520,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"856",337440,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"857",339360,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"858",342240,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"859",348960,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"860",350880,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"861",353760,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"862",360480,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"863",362400,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"864",365280,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"865",372000,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"866",373920,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"867",376800,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"868",429600,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"869",431520,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"870",434400,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"871",441120,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"872",443040,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"873",445920,"Fmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"874",383040,"Fmaj7","Amaj7","VIM7","VI","Amaj","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"875",385920,"A#/Bbmaj","Dmaj","V/V","V/V","Amaj7","Amaj","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"876",388800,"Fdom7","Adom7","V7/ii","V/ii","Dmaj","Amaj7","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"877",406080,"Fmaj7","Amaj7","VIM7","VI","Adom7","Dmaj","Amaj7","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"878",408960,"A#/Bbmaj","Dmaj","V/V","V/V","Amaj7","Adom7","Dmaj","Amaj7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"879",411840,"Fdom7","Adom7","V7/ii","V/ii","Dmaj","Amaj7","Adom7","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"880",646560,"C#/Dbmin","Fmin","iv","iv","Adom7","Dmaj","Amaj7","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"881",654240,"C#/Dbmin","Fmin","iv","iv","Fmin","Adom7","Dmaj","Amaj7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"882",656160,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Adom7","Dmaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"883",657840,"C#/Dbmin7","Fmin7","iv7","iv","Fmin","Fmin","Fmin","Adom7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"884",662880,"Fmaj","Amaj","VI","VI","Fmin7","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"885",664800,"Fmaj","Amaj","VI","VI","Amaj","Fmin7","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"886",78240,"C#/Dbmin","Fmin","iv","iv","Amaj","Amaj","Fmin7","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"887",78720,"C#/Dbmin","Fmin","iv","iv","Fmin","Amaj","Amaj","Fmin7","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"888",79680,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Amaj","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"889",80160,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Amaj","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"890",101280,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"891",101760,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"892",102720,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"893",103200,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"894",294240,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"895",294720,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"896",295680,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"897",296160,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"898",317280,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"899",317760,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"900",318720,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"901",319200,"C#/Dbmin","Fmin","iv","iv","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"902",359040,"Fmaj","Amaj","VI","VI","Fmin","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
"903",359520,"Fmaj","Amaj","VI","VI","Amaj","Fmin","Fmin","Fmin","Tchaikovsky","Swan Lake (Valse)","Major","Ballet"
