"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"317",145500,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Ddom7","Cmin","Cdom7","Cmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"318",145620,"Chalfdim7","Dhalfdim7","iiø7","iiº","D, F, G#/Ab, B - fulldim7","Ddom7","Cmin","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"319",145980,"Cdom7","Ddom7","V7/V","V/V","Dhalfdim7","D, F, G#/Ab, B - fulldim7","Ddom7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"320",146100,"Ahalfdim7","Bhalfdim7","viiø7","viiº","Ddom7","Dhalfdim7","D, F, G#/Ab, B - fulldim7","Ddom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"321",146580,"Dmaj7","Emaj7","IIIM7","III","Bhalfdim7","Ddom7","Dhalfdim7","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"322",147180,"Gdom7","Adom7","V7/ii","V/ii","Emaj7","Bhalfdim7","Ddom7","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"323",148140,"D#/Ebdom7","Fdom7","VI7","VI","Adom7","Emaj7","Bhalfdim7","Ddom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"324",148440,"D#/Ebmaj","Fmaj","IV","IV","Fdom7","Adom7","Emaj7","Bhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"325",149460,"A#/Bbmin7","Cmin7","i7","i","Fmaj","Fdom7","Adom7","Emaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"326",150180,"Ahalfdim7","Bhalfdim7","viiø7","viiº","Cmin7","Fmaj","Fdom7","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"327",151500,"Cmaj","Dmaj","V/V","V/V","Bhalfdim7","Cmin7","Fmaj","Fdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"328",151740,"Cmaj","Dmaj","V/V","V/V","Dmaj","Bhalfdim7","Cmin7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"329",151980,"Cmaj","Dmaj","V/V","V/V","Dmaj","Dmaj","Bhalfdim7","Cmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"330",152040,"Cmaj","Dmaj","V/V","V/V","Dmaj","Dmaj","Dmaj","Bhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"331",152100,"Cmaj","Dmaj","V/V","V/V","Dmaj","Dmaj","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"332",152940,"Cmin","Dmin","ii","ii","Dmaj","Dmaj","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"333",153180,"Cmin","Dmin","ii","ii","Dmin","Dmaj","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"334",153420,"Cmin","Dmin","ii","ii","Dmin","Dmin","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"335",153600,"Cmin","Dmin","ii","ii","Dmin","Dmin","Dmin","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"336",155700,"Fmaj7","Gmaj7","VM7","V","Dmin","Dmin","Dmin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"337",157020,"Fmin","Gmin","ii/IV","ii/IV","Gmaj7","Dmin","Dmin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"338",157260,"Fmin","Gmin","ii/IV","ii/IV","Gmin","Gmaj7","Dmin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"339",157620,"Cmaj","Dmaj","V/V","V/V","Gmin","Gmin","Gmaj7","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"340",158100,"Adim","Bdim","viiº","viiº","Dmaj","Gmin","Gmin","Gmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"341",158780,"Adim","Bdim","viiº","viiº","Bdim","Dmaj","Gmin","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"342",159540,"A#/Bbmin","Cmin","i","i","Bdim","Bdim","Dmaj","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"343",160260,"A#/Bbmin7","Cmin7","i7","i","Cmin","Bdim","Bdim","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"344",160680,"A#/Bbmin","Cmin","i","i","Cmin7","Cmin","Bdim","Bdim","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"345",162060,"Cmaj","Dmaj","V/V","V/V","Cmin","Cmin7","Cmin","Bdim","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"346",165180,"A#/Bbmaj","Cmaj","I","I","Dmaj","Cmin","Cmin7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"347",165300,"A#/Bbmaj","Cmaj","I","I","Cmaj","Dmaj","Cmin","Cmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"348",165780,"Gmin","Amin","vi","vi","Cmaj","Cmaj","Dmaj","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"349",166020,"A#/Bbmaj7","Cmaj7","IM7","I","Amin","Cmaj","Cmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"350",169380,"Dmaj7","Emaj7","IIIM7","III","Cmaj7","Amin","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"351",169980,"D#/Ebmaj","Fmaj","IV","IV","Emaj7","Cmaj7","Amin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"352",170100,"Fdom7","Gdom7","V7","V","Fmaj","Emaj7","Cmaj7","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"353",170220,"Gmin","Amin","vi","vi","Gdom7","Fmaj","Emaj7","Cmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"354",170460,"Dmaj","Emaj","III","III","Amin","Gdom7","Fmaj","Emaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"355",170580,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Emaj","Amin","Gdom7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"356",171780,"Fmaj","Gmaj","V","V","Cdom7","Emaj","Amin","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"357",171900,"Gdom7","Adom7","V7/ii","V/ii","Gmaj","Cdom7","Emaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"358",172380,"Cdom7","Ddom7","V7/V","V/V","Adom7","Gmaj","Cdom7","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"359",172680,"A#/Bbmin","Cmin","i","i","Ddom7","Adom7","Gmaj","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"360",172800,"D#/Ebmin7","Fmin7","iv7","iv","Cmin","Ddom7","Adom7","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"361",172980,"A#/Bbmin","Cmin","i","i","Fmin7","Cmin","Ddom7","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"362",173580,"Chalfdim7","Dhalfdim7","iiø7","iiº","Cmin","Fmin7","Cmin","Ddom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"363",173700,"Cmin","Dmin","ii","ii","Dhalfdim7","Cmin","Fmin7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"364",174500,"Dmin","Emin","iii","iii","Dmin","Dhalfdim7","Cmin","Fmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"365",175140,"Fmaj","Gmaj","V","V","Emin","Dmin","Dhalfdim7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"366",176220,"Fmaj","Gmaj","V","V","Gmaj","Emin","Dmin","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"367",176700,"Fdom7","Gdom7","V7","V","Gmaj","Gmaj","Emin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"368",176820,"Fdom7","Gdom7","V7","V","Gdom7","Gmaj","Gmaj","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"369",177540,"Cmin7","Dmin7","ii7","ii","Gdom7","Gdom7","Gmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"370",177780,"D#/Ebmaj","Fmaj","IV","IV","Dmin7","Gdom7","Gdom7","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"371",177900,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Fmaj","Dmin7","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"372",178140,"Cmin7","Dmin7","ii7","ii","D, F, G#/Ab, B - fulldim7","Fmaj","Dmin7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"373",178500,"Cmin7","Dmin7","ii7","ii","Dmin7","D, F, G#/Ab, B - fulldim7","Fmaj","Dmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"374",179100,"A#/Bbmaj","Cmaj","I","I","Dmin7","Dmin7","D, F, G#/Ab, B - fulldim7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"375",179160,"A#/Bbmaj","Cmaj","I","I","Cmaj","Dmin7","Dmin7","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"376",179220,"Cmin7","Dmin7","ii7","ii","Cmaj","Cmaj","Dmin7","Dmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"377",179340,"A#/Bbmaj","Cmaj","I","I","Dmin7","Cmaj","Cmaj","Dmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"378",179400,"A#/Bbmaj","Cmaj","I","I","Cmaj","Dmin7","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"379",180240,"Gmin","Amin","vi","vi","Cmaj","Cmaj","Dmin7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"380",180360,"Gmin","Amin","vi","vi","Amin","Cmaj","Cmaj","Dmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"381",180420,"D#/Ebmaj7","Fmaj7","IVM7","IV","Amin","Amin","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"382",180480,"D#/Ebmaj","Fmaj","IV","IV","Fmaj7","Amin","Amin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"383",181200,"Fdom7","Gdom7","V7","V","Fmaj","Fmaj7","Amin","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"384",181260,"A#/Bbmaj","Cmaj","I","I","Gdom7","Fmaj","Fmaj7","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"385",181320,"Dmin","Emin","iii","iii","Cmaj","Gdom7","Fmaj","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"386",181380,"A#/Bbmaj7","Cmaj7","IM7","I","Emin","Cmaj","Gdom7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"387",181560,"A#/Bbmaj","Cmaj","I","I","Cmaj7","Emin","Cmaj","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"388",181620,"Dmin","Emin","iii","iii","Cmaj","Cmaj7","Emin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"389",181920,"Fmaj","Gmaj","V","V","Emin","Cmaj","Cmaj7","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"390",182160,"Fmaj","Gmaj","V","V","Gmaj","Emin","Cmaj","Cmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"391",182400,"Fdom7","Gdom7","V7","V","Gmaj","Gmaj","Emin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"392",182460,"Fdom7","Gdom7","V7","V","Gdom7","Gmaj","Gmaj","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"393",182520,"Fdom7","Gdom7","V7","V","Gdom7","Gdom7","Gmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"394",182580,"Fdom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"395",182640,"Fmaj","Gmaj","V","V","Gdom7","Gdom7","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"396",182760,"Fmin7","Gmin7","ii7/IV","ii/IV","Gmaj","Gdom7","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"397",182880,"Fmin7","Gmin7","ii7/IV","ii/IV","Gmin7","Gmaj","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"398",182940,"Fmin7","Gmin7","ii7/IV","ii/IV","Gmin7","Gmin7","Gmaj","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"399",183000,"Fmin","Gmin","ii/IV","ii/IV","Gmin7","Gmin7","Gmin7","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"400",183120,"Fdom7","Gdom7","V7","V","Gmin","Gmin7","Gmin7","Gmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"401",183240,"Fdom7","Gdom7","V7","V","Gdom7","Gmin","Gmin7","Gmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"402",183300,"Fdom7","Gdom7","V7","V","Gdom7","Gdom7","Gmin","Gmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"403",183360,"Fmaj","Gmaj","V","V","Gdom7","Gdom7","Gdom7","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"404",183660,"Fmin7","Gmin7","ii7/IV","ii/IV","Gmaj","Gdom7","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"405",183840,"Gdom7","Adom7","V7/ii","V/ii","Gmin7","Gmaj","Gdom7","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"406",183900,"Gdom7","Adom7","V7/ii","V/ii","Adom7","Gmin7","Gmaj","Gdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"407",183960,"Gdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Gmin7","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"408",184020,"Gdom7","Adom7","V7/ii","V/ii","Adom7","Adom7","Adom7","Gmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"409",184080,"Gmaj","Amaj","VI","VI","Adom7","Adom7","Adom7","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"410",184260,"A#/Bbmin","Cmin","i","i","Amaj","Adom7","Adom7","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"411",184740,"Gdom7","Adom7","V7/ii","V/ii","Cmin","Amaj","Adom7","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"412",184800,"Gmaj","Amaj","VI","VI","Adom7","Cmin","Amaj","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"413",185100,"Gmin7","Amin7","vi7","vi","Amaj","Adom7","Cmin","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"414",185400,"Dmin","Emin","iii","iii","Amin7","Amaj","Adom7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"415",185460,"Dmin","Emin","iii","iii","Emin","Amin7","Amaj","Adom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"416",185520,"Chalfdim7","Dhalfdim7","iiø7","iiº","Emin","Emin","Amin7","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"417",185580,"Chalfdim7","Dhalfdim7","iiø7","iiº","Dhalfdim7","Emin","Emin","Amin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"418",185880,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Dhalfdim7","Dhalfdim7","Emin","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"419",186360,"Dmin7","Emin7","iii7","iii","D, F, G#/Ab, B - fulldim7","Dhalfdim7","Dhalfdim7","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"420",186420,"Fmaj","Gmaj","V","V","Emin7","D, F, G#/Ab, B - fulldim7","Dhalfdim7","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"421",186480,"Fmin","Gmin","ii/IV","ii/IV","Gmaj","Emin7","D, F, G#/Ab, B - fulldim7","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"422",187200,"A#/Bbmaj","Cmaj","I","I","Gmin","Gmaj","Emin7","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"423",187440,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Cmaj","Gmin","Gmaj","Emin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"424",187560,"Fmaj7","Gmaj7","VM7","V","D, F, G#/Ab, B - fulldim7","Cmaj","Gmin","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"425",192660,"Fmin","Gmin","ii/IV","ii/IV","Gmaj7","D, F, G#/Ab, B - fulldim7","Cmaj","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"426",193380,"Gmin","Amin","vi","vi","Gmin","Gmaj7","D, F, G#/Ab, B - fulldim7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"427",194220,"D#/Ebmaj7","Fmaj7","IVM7","IV","Amin","Gmin","Gmaj7","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"428",195420,"Cmin","Dmin","ii","ii","Fmaj7","Amin","Gmin","Gmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"429",195460,"Cmin","Dmin","ii","ii","Dmin","Fmaj7","Amin","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"430",195500,"Cmin","Dmin","ii","ii","Dmin","Dmin","Fmaj7","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"431",195980,"D#/Ebmaj","Fmaj","IV","IV","Dmin","Dmin","Dmin","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"432",196220,"D#/Ebmaj","Fmaj","IV","IV","Fmaj","Dmin","Dmin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"433",196500,"Ahalfdim7","Bhalfdim7","viiø7","viiº","Fmaj","Fmaj","Dmin","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"434",196820,"A#/Bbmaj","Cmaj","I","I","Bhalfdim7","Fmaj","Fmaj","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"435",196860,"Gmin7","Amin7","vi7","vi","Cmaj","Bhalfdim7","Fmaj","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"436",197130,"A#/Bbmaj","Cmaj","I","I","Amin7","Cmaj","Bhalfdim7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"437",197190,"A#/Bbmaj","Cmaj","I","I","Cmaj","Amin7","Cmaj","Bhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"438",197250,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Amin7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"439",197310,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Amin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"440",197370,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"441",197430,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"442",197490,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"443",197550,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"444",197610,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"445",197670,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"446",197730,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"447",197790,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"448",197850,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"449",197910,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"450",197970,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"451",198030,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"452",198090,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"453",198150,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"454",198300,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"455",198780,"Cdom7","Ddom7","V7/V","V/V","Cdom7","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"456",198980,"A#/Bbmaj","Cmaj","I","I","Ddom7","Cdom7","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"457",199020,"A#/Bbmaj","Cmaj","I","I","Cmaj","Ddom7","Cdom7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"458",3920,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj","Cmaj","Ddom7","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"459",3980,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cdom7","Cmaj","Cmaj","Ddom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"460",4000,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cdom7","Cdom7","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"461",26820,"Fmaj","Gmaj","V","V","Cdom7","Cdom7","Cdom7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"462",29520,"Fmaj","Gmaj","V","V","Gmaj","Cdom7","Cdom7","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"463",76281,"Gmaj","Amaj","VI","VI","Gmaj","Gmaj","Cdom7","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"464",76761,"Gmaj","Amaj","VI","VI","Amaj","Gmaj","Gmaj","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"465",77241,"Gmaj","Amaj","VI","VI","Amaj","Amaj","Gmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"466",77721,"Gmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
