"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"282",17520,"A#/Bbmaj","Gmaj","V","V","Bdim","Gmaj","Dmin","Dmin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"283",20400,"A#/Bbmaj","Gmaj","V","V","Gmaj","Bdim","Gmaj","Dmin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"284",13440,"D#/Ebmaj","Cmaj","I","I","Gmaj","Gmaj","Bdim","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"285",74640,"Fmin7","Dmin7","ii7","ii","Cmaj","Gmaj","Gmaj","Bdim","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"286",74880,"Dhalfdim7","Bhalfdim7","viiø7","viiº","Dmin7","Cmaj","Gmaj","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"287",13320,"Cmin","Amin","vi","vi","Bhalfdim7","Dmin7","Cmaj","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"288",13560,"Cmin","Amin","vi","vi","Amin","Bhalfdim7","Dmin7","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"289",13800,"Cmin","Amin","vi","vi","Amin","Amin","Bhalfdim7","Dmin7","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"290",14760,"Gmin","Emin","iii","iii","Amin","Amin","Amin","Bhalfdim7","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"291",15240,"Gmin","Emin","iii","iii","Emin","Amin","Amin","Amin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"292",18960,"A#/Bbmaj","Gmaj","V","V","Emin","Emin","Amin","Amin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"293",22560,"Fmaj","Dmaj","V/V","V/V","Gmaj","Emin","Emin","Amin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"294",31200,"D#/Ebmaj","Cmaj","I","I","Dmaj","Gmaj","Emin","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"295",45000,"Gmin","Emin","iii","iii","Cmaj","Dmaj","Gmaj","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"296",45240,"Gmin","Emin","iii","iii","Emin","Cmaj","Dmaj","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"297",53640,"Fdim","Ddim","iiº","iiº","Emin","Emin","Cmaj","Dmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"298",53880,"Fdim","Ddim","iiº","iiº","Ddim","Emin","Emin","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"299",54120,"Fdim","Ddim","iiº","iiº","Ddim","Ddim","Emin","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"300",72840,"D#/Ebmaj","Cmaj","I","I","Ddim","Ddim","Ddim","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"301",73920,"Cmaj","Amaj","VI","VI","Cmaj","Ddim","Ddim","Ddim","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"302",76440,"Cmin","Amin","vi","vi","Amaj","Cmaj","Ddim","Ddim","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"303",118440,"A#/Bbmaj","Gmaj","V","V","Amin","Amaj","Cmaj","Ddim","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"304",118680,"A#/Bbmaj","Gmaj","V","V","Gmaj","Amin","Amaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"305",119880,"Gmin","Emin","iii","iii","Gmaj","Gmaj","Amin","Amaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"306",120120,"Gmin","Emin","iii","iii","Emin","Gmaj","Gmaj","Amin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"307",120600,"D#/Ebmaj","Cmaj","I","I","Emin","Emin","Gmaj","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"308",120840,"D#/Ebmaj","Cmaj","I","I","Cmaj","Emin","Emin","Gmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"309",121320,"G#/Abmaj","Fmaj","IV","IV","Cmaj","Cmaj","Emin","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"310",121560,"G#/Abmaj","Fmaj","IV","IV","Fmaj","Cmaj","Cmaj","Emin","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"311",122040,"D#/Ebmaj","Cmaj","I","I","Fmaj","Fmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"312",122280,"D#/Ebmaj","Cmaj","I","I","Cmaj","Fmaj","Fmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"313",122760,"G#/Abmaj","Fmaj","IV","IV","Cmaj","Cmaj","Fmaj","Fmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"314",123720,"Ddim","Bdim","viiº","viiº","Fmaj","Cmaj","Cmaj","Fmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"315",124200,"D#/Ebmaj","Cmaj","I","I","Bdim","Fmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"316",124440,"D#/Ebmaj","Cmaj","I","I","Cmaj","Bdim","Fmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"317",124680,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Bdim","Fmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"318",125160,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Bdim","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"319",125400,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"320",125880,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"321",126000,"D#/Ebmaj7","Cmaj7","IM7","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"322",126120,"D#/Ebmaj","Cmaj","I","I","Cmaj7","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"323",126600,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj7","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"324",126720,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj7","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"325",126840,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj7","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"326",127680,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"327",128400,"D#/Ebmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Ein deutsches Requiem, 4.Chorus: Wie lieblich sind deine Wohnungen","Major","Choral"
"328",10752,"Gdom7","Gdom7","V7","V",NA,NA,NA,NA,"Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"329",22272,"Gmaj","Gmaj","V","V","Gdom7",NA,NA,NA,"Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"330",23808,"Dmaj","Dmaj","V/V","V/V","Gmaj","Gdom7",NA,NA,"Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"331",37632,"Cmaj","Cmaj","I","I","Dmaj","Gmaj","Gdom7",NA,"Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"332",38400,"Dmin","Dmin","ii","ii","Cmaj","Dmaj","Gmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"333",39936,"Amin","Amin","vi","vi","Dmin","Cmaj","Dmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"334",68352,"Gdom7","Gdom7","V7","V","Amin","Dmin","Cmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"335",69120,"Cmaj","Cmaj","I","I","Gdom7","Amin","Dmin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"336",79296,"Gmaj","Gmaj","V","V","Cmaj","Gdom7","Amin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"337",79488,"Bhalfdim7","Bhalfdim7","viiø7","viiº","Gmaj","Cmaj","Gdom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"338",79872,"Cmaj","Cmaj","I","I","Bhalfdim7","Gmaj","Cmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"339",81408,"Cmaj","Cmaj","I","I","Cmaj","Bhalfdim7","Gmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"340",82176,"Emin","Emin","iii","iii","Cmaj","Cmaj","Bhalfdim7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"341",82944,"Amin","Amin","vi","vi","Emin","Cmaj","Cmaj","Bhalfdim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"342",83712,"Emin","Emin","iii","iii","Amin","Emin","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"343",84480,"Amin","Amin","vi","vi","Emin","Amin","Emin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"344",86016,"Gmaj","Gmaj","V","V","Amin","Emin","Amin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"345",86784,"Ddom7","Ddom7","V7/V","V/V","Gmaj","Amin","Emin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"346",87552,"Gmaj","Gmaj","V","V","Ddom7","Gmaj","Amin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"347",88320,"Ddom7","Ddom7","V7/V","V/V","Gmaj","Ddom7","Gmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"348",89088,"Gmaj","Gmaj","V","V","Ddom7","Gmaj","Ddom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"349",89856,"Dmin","Dmin","ii","ii","Gmaj","Ddom7","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"350",94464,"Ddom7","Ddom7","V7/V","V/V","Dmin","Gmaj","Ddom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"351",95232,"Gmaj","Gmaj","V","V","Ddom7","Dmin","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"352",96000,"Ddom7","Ddom7","V7/V","V/V","Gmaj","Ddom7","Dmin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"353",96768,"Gmaj","Gmaj","V","V","Ddom7","Gmaj","Ddom7","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"354",97536,"Dmin","Dmin","ii","ii","Gmaj","Ddom7","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"355",99072,"Amin","Amin","vi","vi","Dmin","Gmaj","Ddom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"356",142080,"Gdom7","Gdom7","V7","V","Amin","Dmin","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"357",142848,"Gdom7","Gdom7","V7","V","Gdom7","Amin","Dmin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"358",148224,"Gdom7","Gdom7","V7","V","Gdom7","Gdom7","Amin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"359",148992,"Gdom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"360",155904,"Gmaj7","Gmaj7","VM7","V","Gdom7","Gdom7","Gdom7","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"361",164352,"Gmaj","Gmaj","V","V","Gmaj7","Gdom7","Gdom7","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"362",165120,"Gmaj","Gmaj","V","V","Gmaj","Gmaj7","Gdom7","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"363",165888,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj7","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"364",166656,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"365",167424,"Adom7","Adom7","V7/ii","V/ii","Gmaj","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"366",168192,"Dmaj","Dmaj","V/V","V/V","Adom7","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"367",171264,"Cmaj","Cmaj","I","I","Dmaj","Adom7","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"368",172032,"Gdom7","Gdom7","V7","V","Cmaj","Dmaj","Adom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"369",172800,"Gmaj","Gmaj","V","V","Gdom7","Cmaj","Dmaj","Adom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"370",173568,"Gdom7","Gdom7","V7","V","Gmaj","Gdom7","Cmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"371",226560,"Gmaj","Gmaj","V","V","Gdom7","Gmaj","Gdom7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"372",228096,"Gmaj","Gmaj","V","V","Gmaj","Gdom7","Gmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"373",232704,"Fmaj","Fmaj","IV","IV","Gmaj","Gmaj","Gdom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"374",234240,"Fmaj","Fmaj","IV","IV","Fmaj","Gmaj","Gmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"375",236544,"Cmaj","Cmaj","I","I","Fmaj","Fmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"376",238080,"Cmaj","Cmaj","I","I","Cmaj","Fmaj","Fmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"377",239616,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"378",241152,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"379",241920,"D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"380",243456,"D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","D, F, G#/Ab, B - fulldim7","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"381",244992,"D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"382",261888,"Cmaj7","Cmaj7","IM7","I","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"383",262656,"Cmaj","Cmaj","I","I","Cmaj7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"384",263424,"Cmaj","Cmaj","I","I","Cmaj","Cmaj7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"385",264192,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj7","D, F, G#/Ab, B - fulldim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"386",264960,"Cmaj","Cmaj","I","I","Fmaj","Cmaj","Cmaj","Cmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"387",265728,"Fmaj","Fmaj","IV","IV","Cmaj","Fmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"388",266496,"Gmaj","Gmaj","V","V","Fmaj","Cmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"389",267264,"Cmaj","Cmaj","I","I","Gmaj","Fmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"390",267840,"Cmaj","Cmaj","I","I","Cmaj","Gmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"391",268032,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Gmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"392",268608,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"393",268800,"Gdom7","Gdom7","V7","V","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"394",273408,"Cmaj","Cmaj","I","I","Gdom7","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"395",274944,"Cmaj","Cmaj","I","I","Cmaj","Gdom7","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"396",275712,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Gdom7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"397",278016,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"398",278784,"Amin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"399",279168,"Cmaj","Cmaj","I","I","Amin","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"400",279552,"Ddom7","Ddom7","V7/V","V/V","Cmaj","Amin","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"401",280320,"Gmaj","Gmaj","V","V","Ddom7","Cmaj","Amin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"402",281088,"Amin","Amin","vi","vi","Gmaj","Ddom7","Cmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"403",285696,"Gmaj","Gmaj","V","V","Amin","Gmaj","Ddom7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"404",286464,"Cmaj","Cmaj","I","I","Gmaj","Amin","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"405",286848,"Amin","Amin","vi","vi","Cmaj","Gmaj","Amin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"406",287232,"Gmaj","Gmaj","V","V","Amin","Cmaj","Gmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"407",288000,"Gmaj","Gmaj","V","V","Gmaj","Amin","Cmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"408",291072,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Amin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"409",291840,"Amin","Amin","vi","vi","Gmaj","Gmaj","Gmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"410",292608,"Emaj","Emaj","III","III","Amin","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"411",293376,"Amin","Amin","vi","vi","Emaj","Amin","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"412",294144,"Emin","Emin","iii","iii","Amin","Emaj","Amin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"413",294912,"Fmaj","Fmaj","IV","IV","Emin","Amin","Emaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"414",295680,"Cmaj","Cmaj","I","I","Fmaj","Emin","Amin","Emaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"415",296448,"Dmin","Dmin","ii","ii","Cmaj","Fmaj","Emin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"416",297984,"Amin","Amin","vi","vi","Dmin","Cmaj","Fmaj","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"417",304128,"Cmaj","Cmaj","I","I","Amin","Dmin","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"418",304896,"Dmin7","Dmin7","ii7","ii","Cmaj","Amin","Dmin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"419",305664,"Cmaj","Cmaj","I","I","Dmin7","Cmaj","Amin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"420",306432,"Cmaj","Cmaj","I","I","Cmaj","Dmin7","Cmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"421",307200,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Dmin7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"422",307968,"Dmin7","Dmin7","ii7","ii","Cmaj","Cmaj","Cmaj","Dmin7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"423",308352,"Dmin","Dmin","ii","ii","Dmin7","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"424",308736,"Cmaj","Cmaj","I","I","Dmin","Dmin7","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"425",309504,"Cmaj","Cmaj","I","I","Cmaj","Dmin","Dmin7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"426",310272,"Gmaj","Gmaj","V","V","Cmaj","Cmaj","Dmin","Dmin7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"427",311040,"Cmaj","Cmaj","I","I","Gmaj","Cmaj","Cmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"428",311808,"Gmaj","Gmaj","V","V","Cmaj","Gmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"429",312576,"Fmaj","Fmaj","IV","IV","Gmaj","Cmaj","Gmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"430",314112,"Fmaj","Fmaj","IV","IV","Fmaj","Gmaj","Cmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"431",315648,"Amin","Amin","vi","vi","Fmaj","Fmaj","Gmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"432",316416,"Fmaj","Fmaj","IV","IV","Amin","Fmaj","Fmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"433",317952,"Dmin","Dmin","ii","ii","Fmaj","Amin","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"434",321792,"Gmaj","Gmaj","V","V","Dmin","Fmaj","Amin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"435",323328,"Cmaj7","Cmaj7","IM7","I","Gmaj","Dmin","Fmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"436",324096,"Amin","Amin","vi","vi","Cmaj7","Gmaj","Dmin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"437",326400,"Gdom7","Gdom7","V7","V","Amin","Cmaj7","Gmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
